lon,lat
-123.70588,42.06679
-123.70343,42.34637
-123.70296,39.31824
-123.70144,39.40197
-123.70012,39.33591
-123.6991,38.98117
-123.69353,38.98122
-123.69344,39.3968
-123.69224,39.34016
-123.69086,39.39185
-123.68818,42.44215
-123.68587,42.2425
-123.68553,39.39648
-123.68527,39.39527
-123.68523,39.39281
-123.68509,39.39748
-123.68409,39.39643
-123.68403,39.39029
-123.68235,42.27627
-123.67715,42.27803
-123.67636,42.2403
-123.67627,42.65592
-123.67164,39.40377
-123.66842,39.40228
-123.66692,39.41755
-123.66364,42.13565
-123.66358,39.4234
-123.66192,39.40668
-123.66151,42.17355
-123.6594,41.235
-123.65486,42.14835
-123.65299,41.82175
-123.64839,39.40554
-123.64814,42.19084
-123.64668,42.27816
-123.63162,41.88008
-123.61353,40.94647
-123.61017,39.42425
-123.60151,39.38231
-123.59535,39.43269
-123.5794,43.04674
-123.57938,38.80484
-123.57456,42.26327
-123.57185,42.77191
-123.56234,42.3468
-123.56168,39.34633
-123.54397,41.57345
-123.54207,39.34871
-123.54013,39.34762
-123.52067,41.30919
-123.51602,38.76167
-123.49766,40.25097
-123.47633,39.07626
-123.47633,41.08503
-123.47443,39.07435
-123.4741,39.0761
-123.46157,42.14218
-123.45817,42.02354
-123.43747,41.09976
-123.43595,42.84653
-123.43244,42.11491
-123.42495,41.16485
-123.41427,43.11373
-123.41382,41.17249
-123.41225,41.39468
-123.40919,41.17811
-123.40489,43.12922
-123.39902,41.50239
-123.39884,43.13198
-123.39784,41.17706
-123.39392,41.17388
-123.39082,41.78566
-123.39008,39.51931
-123.37493,42.43508
-123.37454,41.15311
-123.37386,40.35133
-123.37062,41.4362
-123.37056,39.49853
-123.36621,41.15526
-123.36412,42.57176
-123.35512,41.58128
-123.34287,40.34121
-123.33796,41.54771
-123.33792,41.54449
-123.33337,40.77873
-123.3331,41.15194
-123.32953,38.57132
-123.32706,41.14658
-123.32462,38.5691
-123.32077,41.66002
-123.31665,38.56568
-123.31545,41.59017
-123.31257,38.56567
-123.31146,41.56494
-123.31001,41.64647
-123.30317,41.12957
-123.30094,41.60754
-123.29796,41.45989
-123.29535,38.54684
-123.28539,38.67906
-123.28236,42.42562
-123.2798,40.32755
-123.27927,41.03984
-123.27648,41.23949
-123.26659,42.4262
-123.25758,41.86496
-123.23609,40.3042
-123.23522,40.30575
-123.23405,40.73625
-123.22391,41.63002
-123.21954,40.15796
-123.21716,39.18642
-123.21617,40.30955
-123.21162,40.74107
-123.21039,41.61343
-123.2079,41.61089
-123.20489,42.41915
-123.20424,40.73895
-123.20411,41.8447
-123.20192,41.58642
-123.20171,42.41714
-123.19537,41.05358
-123.19503,41.91588
-123.19326,41.02229
-123.18861,42.42587
-123.18453,40.274
-123.18325,41.55897
-123.18215,40.27394
-123.17941,40.95952
-123.17901,41.54964
-123.17734,41.92731
-123.17627,41.56114
-123.1752,40.06253
-123.16967,39.21153
-123.16926,40.26304
-123.16695,39.23518
-123.16213,42.851
-123.16016,41.53988
-123.15929,40.98365
-123.15822,41.02833
-123.15784,42.02308
-123.15324,41.07857
-123.15125,41.5858
-123.14614,41.56182
-123.13717,40.0503
-123.13616,41.08418
-123.13431,41.03526
-123.1331,40.76839
-123.13126,40.76735
-123.12915,41.53616
-123.12775,41.53435
-123.12513,40.24725
-123.12305,42.41535
-123.12108,40.04955
-123.11728,40.09855
-123.11647,41.80984
-123.11591,41.52364
-123.11539,41.52142
-123.1122,41.07385
-123.11203,40.03813
-123.10853,39.96809
-123.10817,41.03879
-123.10705,42.71679
-123.10636,41.53143
-123.10558,41.53046
-123.10077,42.0356
-123.09856,42.66171
-123.0979,40.25454
-123.09513,38.75385
-123.09504,38.75403
-123.09501,38.40014
-123.09496,38.75444
-123.09489,38.7545
-123.09488,38.75493
-123.09486,38.75486
-123.09485,38.75528
-123.09483,38.75393
-123.09466,38.75423
-123.09415,38.75424
-123.09399,38.74679
-123.09392,38.74694
-123.09387,38.74675
-123.09386,38.74739
-123.09385,38.74713
-123.09377,38.74739
-123.09376,38.74731
-123.09346,39.15709
-123.09127,39.07979
-123.08789,42.11412
-123.08763,40.76714
-123.08687,39.98812
-123.08583,38.76566
-123.08559,38.76517
-123.08557,38.76466
