lon,lat
-122.86065,45.72826
-122.86024,45.72977
-122.85936,45.7308
-122.85585,46.03616
-122.85333,47.12706
-122.85325,46.04652
-122.8521,47.51876
-122.85127,47.76205
-122.84937,47.92129
-122.84904,46.00928
-122.84783,46.00792
-122.84777,47.29899
-122.84644,48.45919
-122.84521,46.43812
-122.84519,45.99899
-122.84445,47.40743
-122.84349,49.06664
-122.84318,40.83629
-122.84262,49.06566
-122.8426,46.43308
-122.84246,42.52604
-122.84245,42.526
-122.84168,49.06619
-122.84114,47.44713
-122.84008,42.57669
-122.84006,42.57668
-122.8396,47.03282
-122.83822,45.73563
-122.83767,45.82771
-122.83761,45.82812
-122.83726,46.04732
-122.83654,47.56767
-122.8363,49.06896
-122.83527,47.65319
-122.83278,48.51291
-122.83264,47.33804
-122.83243,47.33763
-122.83083,46.9197
-122.82986,47.33765
-122.82938,47.52161
-122.82901,47.64131
-122.82874,45.74297
-122.82729,47.38382
-122.82648,40.84477
-122.82413,48.49139
-122.81809,44.49131
-122.81761,49.0242
-122.81666,48.6059
-122.8164,49.22356
-122.81633,48.58509
-122.81465,48.58533
-122.81405,42.61346
-122.81364,39.02021
-122.81346,39.01962
-122.81346,45.90353
-122.81154,45.70837
-122.81148,43.92538
-122.8099,47.225
-122.80956,45.62171
-122.80727,46.45862
-122.80583,45.61939
-122.80515,45.61914
-122.80348,45.91922
-122.80213,47.02216
-122.79915,45.39385
-122.79915,45.79143
-122.79872,46.04448
-122.79851,45.86742
-122.79797,45.86733
-122.79784,45.79118
-122.79684,39.09082
-122.79649,43.92068
-122.79106,48.5099
-122.78622,48.93537
-122.786,40.76042
-122.78531,40.76243
-122.78508,48.93536
-122.78167,47.02118
-122.77958,45.87489
-122.77734,46.3105
-122.77608,47.34208
-122.77539,45.29178
-122.77522,45.29203
-122.77512,45.29201
-122.7749,48.10649
-122.77478,48.10762
-122.77458,45.85818
-122.77335,48.05979
-122.77219,48.05936
-122.77202,45.39389
-122.77175,45.74861
-122.77094,46.99584
-122.7705,48.98808
-122.76998,47.01788
-122.76578,40.81454
-122.76429,45.58751
-122.76357,47.40299
-122.76326,45.64018
-122.76262,45.38702
-122.76215,48.99174
-122.76019,47.27488
-122.75982,45.70429
-122.75885,47.42217
-122.75526,45.61069
-122.75455,43.95636
-122.75389,43.95627
-122.75357,48.99338
-122.75347,48.99338
-122.75307,48.86572
-122.75219,42.6618
-122.75217,42.66181
-122.75212,48.03348
-122.75177,45.81884
-122.75122,48.11701
-122.75023,45.81659
-122.75021,45.81653
-122.75,43.91668
-122.74883,47.72011
-122.74765,45.81419
-122.74739,43.94029
-122.74632,47.19174
-122.74442,44.98336
-122.74428,45.90124
-122.74321,45.67133
-122.74026,48.0572
-122.74024,48.05431
-122.73739,44.40048
-122.73672,45.90641
-122.73519,46.48235
-122.73315,48.97386
-122.73103,45.86863
-122.73054,47.34282
-122.73049,46.48381
-122.72961,48.85578
-122.72692,38.50596
-122.72677,47.10087
-122.72659,46.57821
-122.72506,45.86774
-122.72337,48.09542
-122.72332,38.43664
-122.72218,45.70864
-122.72192,48.09245
-122.71966,48.09675
-122.71804,46.9987
-122.71708,45.66407
-122.71608,38.48342
-122.71587,45.86572
-122.7143,45.61243
-122.7138,49.28021
-122.70974,48.78698
-122.70899,47.61136
-122.70864,47.56573
-122.70844,49.26426
-122.70771,48.7987
-122.70758,48.79834
-122.70747,48.79838
-122.70647,45.56238
-122.70294,48.71722
-122.70269,45.29642
-122.70213,47.56573
-122.70061,47.63743
-122.69919,45.67363
-122.699,42.65897
-122.69434,47.64218
-122.69252,48.50003
-122.69245,48.50007
